route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,brigade
167,5,"5_3050200^+","Rondo Śródka",0,507045,0,7
167,5,"5_3050204^+","Rondo Śródka",0,507045,0,7
167,5,"5_3050208^+","Rondo Śródka",0,507045,0,7
167,7,"7_3031074^+","Imbirowa",1,501585,0,2
167,7,"7_3031076^+","Imbirowa",1,501585,0,2
167,7,"7_3031078^+","Imbirowa",1,501585,0,2
167,7,"7_3031084^+","Imbirowa",1,501585,0,6
167,7,"7_3031086^+","Imbirowa",1,501585,0,6
167,7,"7_3031088^+","Imbirowa",1,501585,0,6
167,7,"7_3031092^+","Imbirowa",1,501585,0,6
167,7,"7_3031096^+","Imbirowa",1,501585,0,6
167,7,"7_3031102^+","Imbirowa",1,501585,0,6
167,7,"7_3033337^+","Imbirowa",1,501585,0,4
167,7,"7_3033341^+","Imbirowa",1,501585,0,4
167,7,"7_3033345^+","Imbirowa",1,501585,0,4
167,7,"7_3034980^+","Imbirowa",1,501585,0,1
167,7,"7_3034982^+","Imbirowa",1,501585,0,1
167,7,"7_3034986^+","Imbirowa",1,501585,0,1
167,7,"7_3034992^+","Imbirowa",1,501585,0,1
167,7,"7_3034994^+","Imbirowa",1,501585,0,1
167,7,"7_3035011^+","Imbirowa",1,501585,0,3
167,7,"7_3035015^+","Imbirowa",1,501585,0,3
167,7,"7_3035019^+","Imbirowa",1,501585,0,3
167,7,"7_3035031^+","Imbirowa",1,501585,0,5
167,7,"7_3035037^+","Imbirowa",1,501585,0,5
167,7,"7_3035051^+","Imbirowa",1,501585,0,7
167,7,"7_3035055^+","Imbirowa",1,501585,0,7
167,7,"7_3035059^+","Imbirowa",1,501585,0,7
167,7,"7_3031075^+","Rondo Śródka",0,501586,0,2
167,7,"7_3031077^+","Rondo Śródka",0,501586,0,2
167,7,"7_3031079^+","Rondo Śródka",0,501586,0,2
167,7,"7_3031085^+","Rondo Śródka",0,501586,0,6
167,7,"7_3031087^+","Rondo Śródka",0,501586,0,6
167,7,"7_3031089^+","Rondo Śródka",0,501586,0,6
167,7,"7_3031093^+","Rondo Śródka",0,501586,0,6
167,7,"7_3031097^+","Rondo Śródka",0,501586,0,6
167,7,"7_3031103^+","Rondo Śródka",0,501586,0,6
167,7,"7_3033338^+","Rondo Śródka",0,501586,0,4
167,7,"7_3033342^+","Rondo Śródka",0,501586,0,4
167,7,"7_3033346^+","Rondo Śródka",0,501586,0,4
167,7,"7_3034981^+","Rondo Śródka",0,501586,0,1
167,7,"7_3034983^+","Rondo Śródka",0,501586,0,1
167,7,"7_3034987^+","Rondo Śródka",0,501586,0,1
167,7,"7_3034993^+","Rondo Śródka",0,501586,0,1
167,7,"7_3034995^+","Rondo Śródka",0,501586,0,1
167,7,"7_3035012^+","Rondo Śródka",0,501586,0,3
167,7,"7_3035016^+","Rondo Śródka",0,501586,0,3
167,7,"7_3035020^+","Rondo Śródka",0,501586,0,3
167,7,"7_3035032^+","Rondo Śródka",0,501586,0,5
167,7,"7_3035038^+","Rondo Śródka",0,501586,0,5
167,7,"7_3035052^+","Rondo Śródka",0,501586,0,7
167,7,"7_3035056^+","Rondo Śródka",0,501586,0,7
167,7,"7_3035060^+","Rondo Śródka",0,501586,0,7
168,1,"1_3052424^+","Strzeszyn PKM",1,508867,0,14
168,1,"1_3052439^+","Strzeszyn PKM",1,508867,0,2
168,1,"1_3052441^+","Strzeszyn PKM",1,508867,0,2
168,1,"1_3052443^+","Strzeszyn PKM",1,508867,0,2
168,1,"1_3052445^+","Strzeszyn PKM",1,508867,0,2
168,1,"1_3052447^+","Strzeszyn PKM",1,508867,0,2
168,1,"1_3052449^+","Strzeszyn PKM",1,508867,0,2
168,1,"1_3052451^+","Strzeszyn PKM",1,508867,0,2
168,1,"1_3052453^+","Strzeszyn PKM",1,508867,0,2
168,1,"1_3052455^+","Strzeszyn PKM",1,508867,0,2
168,1,"1_3052461^+","Strzeszyn PKM",1,508867,0,21
168,1,"1_3052475^+","Strzeszyn PKM",1,508867,0,22
168,1,"1_3052486^+","Strzeszyn PKM",1,508867,0,3
168,1,"1_3052488^+","Strzeszyn PKM",1,508867,0,3
168,1,"1_3052490^+","Strzeszyn PKM",1,508867,0,3
168,1,"1_3052492^+","Strzeszyn PKM",1,508867,0,3
168,1,"1_3052494^+","Strzeszyn PKM",1,508867,0,3
168,1,"1_3052496^+","Strzeszyn PKM",1,508867,0,3
168,1,"1_3052498^+","Strzeszyn PKM",1,508867,0,3
168,1,"1_3052500^+","Strzeszyn PKM",1,508867,0,3
168,1,"1_3052502^+","Strzeszyn PKM",1,508867,0,3
168,1,"1_3052504^+","Strzeszyn PKM",1,508867,0,3
168,1,"1_3052510^+","Strzeszyn PKM",1,508867,0,4
168,1,"1_3052512^+","Strzeszyn PKM",1,508867,0,4
168,1,"1_3052514^+","Strzeszyn PKM",1,508867,0,4
168,1,"1_3052516^+","Strzeszyn PKM",1,508867,0,4
168,1,"1_3052518^+","Strzeszyn PKM",1,508867,0,4
168,1,"1_3052520^+","Strzeszyn PKM",1,508867,0,4
168,1,"1_3052522^+","Strzeszyn PKM",1,508867,0,4
168,1,"1_3052524^+","Strzeszyn PKM",1,508867,0,4
168,1,"1_3052531^+","Strzeszyn PKM",1,508867,0,6
168,1,"1_3052533^+","Strzeszyn PKM",1,508867,0,6
168,1,"1_3052535^+","Strzeszyn PKM",1,508867,0,6
168,1,"1_3052537^+","Strzeszyn PKM",1,508867,0,6
168,1,"1_3052539^+","Strzeszyn PKM",1,508867,0,6
168,1,"1_3052541^+","Strzeszyn PKM",1,508867,0,6
168,1,"1_3052543^+","Strzeszyn PKM",1,508867,0,6
168,1,"1_3052545^+","Strzeszyn PKM",1,508867,0,6
168,1,"1_3052547^+","Strzeszyn PKM",1,508867,0,6
168,1,"1_3052549^+","Strzeszyn PKM",1,508867,0,6
168,1,"1_3052551^+","Strzeszyn PKM",1,508867,0,6
168,1,"1_3052557^+","Strzeszyn PKM",1,508867,0,7
168,1,"1_3052559^+","Strzeszyn PKM",1,508867,0,7
168,1,"1_3052561^+","Strzeszyn PKM",1,508867,0,7
168,1,"1_3052563^+","Strzeszyn PKM",1,508867,0,7
168,1,"1_3052565^+","Strzeszyn PKM",1,508867,0,7
168,1,"1_3052571^+","Strzeszyn PKM",1,508867,0,8
168,1,"1_3052573^+","Strzeszyn PKM",1,508867,0,8
168,1,"1_3052575^+","Strzeszyn PKM",1,508867,0,8
168,1,"1_3052577^+","Strzeszyn PKM",1,508867,0,8
168,1,"1_3052682^+","Strzeszyn PKM",1,508867,0,9
168,1,"1_3055704^+","Strzeszyn PKM",1,508867,0,13
168,1,"1_3055712^+","Strzeszyn PKM",1,508867,0,5
168,1,"1_3055714^+","Strzeszyn PKM",1,508867,0,5
168,1,"1_3055716^+","Strzeszyn PKM",1,508867,0,5
168,1,"1_3055718^+","Strzeszyn PKM",1,508867,0,5
168,1,"1_3055720^+","Strzeszyn PKM",1,508867,0,5
168,1,"1_3055722^+","Strzeszyn PKM",1,508867,0,5
168,1,"1_3055724^+","Strzeszyn PKM",1,508867,0,5
168,1,"1_3055726^+","Strzeszyn PKM",1,508867,0,5
168,1,"1_3055728^+","Strzeszyn PKM",1,508867,0,5
168,1,"1_3055730^+","Strzeszyn PKM",1,508867,0,5
168,1,"1_3056253^+","Strzeszyn PKM",1,508867,0,1
168,1,"1_3056255^+","Strzeszyn PKM",1,508867,0,1
168,1,"1_3056257^+","Strzeszyn PKM",1,508867,0,1
168,1,"1_3056259^+","Strzeszyn PKM",1,508867,0,1
168,1,"1_3056261^+","Strzeszyn PKM",1,508867,0,1
168,1,"1_3056263^+","Strzeszyn PKM",1,508867,0,1
168,1,"1_3056265^+","Strzeszyn PKM",1,508867,0,1
168,1,"1_3056267^+","Strzeszyn PKM",1,508867,0,1
168,1,"1_3052425^+","Poznań Główny",0,508868,0,14
168,1,"1_3052440^+","Poznań Główny",0,508868,0,2
168,1,"1_3052442^+","Poznań Główny",0,508868,0,2
168,1,"1_3052444^+","Poznań Główny",0,508868,0,2
168,1,"1_3052446^+","Poznań Główny",0,508868,0,2
168,1,"1_3052448^+","Poznań Główny",0,508868,0,2
168,1,"1_3052450^+","Poznań Główny",0,508868,0,2
168,1,"1_3052452^+","Poznań Główny",0,508868,0,2
168,1,"1_3052454^+","Poznań Główny",0,508868,0,2
168,1,"1_3052456^+","Poznań Główny",0,508868,0,2
168,1,"1_3052462^+","Poznań Główny",0,508868,0,21
168,1,"1_3052476^+","Poznań Główny",0,508868,0,22
168,1,"1_3052487^+","Poznań Główny",0,508868,0,3
168,1,"1_3052489^+","Poznań Główny",0,508868,0,3
168,1,"1_3052491^+","Poznań Główny",0,508868,0,3
168,1,"1_3052493^+","Poznań Główny",0,508868,0,3
168,1,"1_3052495^+","Poznań Główny",0,508868,0,3
168,1,"1_3052497^+","Poznań Główny",0,508868,0,3
168,1,"1_3052499^+","Poznań Główny",0,508868,0,3
168,1,"1_3052501^+","Poznań Główny",0,508868,0,3
168,1,"1_3052503^+","Poznań Główny",0,508868,0,3
168,1,"1_3052505^+","Poznań Główny",0,508868,0,3
168,1,"1_3052511^+","Poznań Główny",0,508868,0,4
168,1,"1_3052513^+","Poznań Główny",0,508868,0,4
168,1,"1_3052515^+","Poznań Główny",0,508868,0,4
168,1,"1_3052517^+","Poznań Główny",0,508868,0,4
168,1,"1_3052519^+","Poznań Główny",0,508868,0,4
168,1,"1_3052521^+","Poznań Główny",0,508868,0,4
168,1,"1_3052523^+","Poznań Główny",0,508868,0,4
168,1,"1_3052525^+","Poznań Główny",0,508868,0,4
168,1,"1_3052532^+","Poznań Główny",0,508868,0,6
168,1,"1_3052534^+","Poznań Główny",0,508868,0,6
168,1,"1_3052536^+","Poznań Główny",0,508868,0,6
168,1,"1_3052538^+","Poznań Główny",0,508868,0,6
168,1,"1_3052540^+","Poznań Główny",0,508868,0,6
168,1,"1_3052542^+","Poznań Główny",0,508868,0,6
168,1,"1_3052544^+","Poznań Główny",0,508868,0,6
168,1,"1_3052546^+","Poznań Główny",0,508868,0,6
168,1,"1_3052548^+","Poznań Główny",0,508868,0,6
168,1,"1_3052550^+","Poznań Główny",0,508868,0,6
168,1,"1_3052552^+","Poznań Główny",0,508868,0,6
168,1,"1_3052558^+","Poznań Główny",0,508868,0,7
168,1,"1_3052560^+","Poznań Główny",0,508868,0,7
168,1,"1_3052562^+","Poznań Główny",0,508868,0,7
168,1,"1_3052564^+","Poznań Główny",0,508868,0,7
168,1,"1_3052566^+","Poznań Główny",0,508868,0,7
168,1,"1_3052572^+","Poznań Główny",0,508868,0,8
168,1,"1_3052574^+","Poznań Główny",0,508868,0,8
168,1,"1_3052576^+","Poznań Główny",0,508868,0,8
168,1,"1_3052578^+","Poznań Główny",0,508868,0,8
168,1,"1_3052683^+","Poznań Główny",0,508868,0,9
168,1,"1_3055705^+","Poznań Główny",0,508868,0,13
168,1,"1_3055713^+","Poznań Główny",0,508868,0,5
168,1,"1_3055715^+","Poznań Główny",0,508868,0,5
168,1,"1_3055717^+","Poznań Główny",0,508868,0,5
168,1,"1_3055719^+","Poznań Główny",0,508868,0,5
168,1,"1_3055721^+","Poznań Główny",0,508868,0,5
168,1,"1_3055723^+","Poznań Główny",0,508868,0,5
168,1,"1_3055725^+","Poznań Główny",0,508868,0,5
168,1,"1_3055727^+","Poznań Główny",0,508868,0,5
168,1,"1_3055729^+","Poznań Główny",0,508868,0,5
168,1,"1_3055731^+","Poznań Główny",0,508868,0,5
168,1,"1_3056254^+","Poznań Główny",0,508868,0,1
168,1,"1_3056256^+","Poznań Główny",0,508868,0,1
168,1,"1_3056258^+","Poznań Główny",0,508868,0,1
168,1,"1_3056260^+","Poznań Główny",0,508868,0,1
168,1,"1_3056262^+","Poznań Główny",0,508868,0,1
168,1,"1_3056264^+","Poznań Główny",0,508868,0,1
168,1,"1_3056266^+","Poznań Główny",0,508868,0,1
168,1,"1_3056268^+","Poznań Główny",0,508868,0,1
168,3,"3_3035615^+","Strzeszyn PKM",1,503431,0,9
168,3,"3_3036105^+","Strzeszyn PKM",1,503431,0,13
168,3,"3_3036168^+","Strzeszyn PKM",1,503431,0,21
168,3,"3_3036798^+","Strzeszyn PKM",1,503431,0,1
168,3,"3_3036800^+","Strzeszyn PKM",1,503431,0,1
168,3,"3_3036802^+","Strzeszyn PKM",1,503431,0,1
168,3,"3_3036804^+","Strzeszyn PKM",1,503431,0,1
168,3,"3_3036808^+","Strzeszyn PKM",1,503431,0,1
168,3,"3_3036810^+","Strzeszyn PKM",1,503431,0,1
168,3,"3_3036812^+","Strzeszyn PKM",1,503431,0,1
168,3,"3_3036816^+","Strzeszyn PKM",1,503431,0,1
168,3,"3_3036818^+","Strzeszyn PKM",1,503431,0,1
168,3,"3_3036824^+","Strzeszyn PKM",1,503431,0,10
168,3,"3_3036840^+","Strzeszyn PKM",1,503431,0,12
168,3,"3_3036848^+","Strzeszyn PKM",1,503431,0,12
168,3,"3_3036860^+","Strzeszyn PKM",1,503431,0,12
168,3,"3_3036870^+","Strzeszyn PKM",1,503431,0,14
168,3,"3_3036884^+","Strzeszyn PKM",1,503431,0,4
168,3,"3_3036886^+","Strzeszyn PKM",1,503431,0,4
168,3,"3_3036888^+","Strzeszyn PKM",1,503431,0,4
168,3,"3_3036890^+","Strzeszyn PKM",1,503431,0,4
168,3,"3_3036892^+","Strzeszyn PKM",1,503431,0,4
168,3,"3_3036894^+","Strzeszyn PKM",1,503431,0,4
168,3,"3_3036896^+","Strzeszyn PKM",1,503431,0,4
168,3,"3_3036898^+","Strzeszyn PKM",1,503431,0,4
168,3,"3_3036902^+","Strzeszyn PKM",1,503431,0,4
168,3,"3_3036904^+","Strzeszyn PKM",1,503431,0,4
168,3,"3_3036906^+","Strzeszyn PKM",1,503431,0,4
168,3,"3_3036912^+","Strzeszyn PKM",1,503431,0,6
168,3,"3_3036914^+","Strzeszyn PKM",1,503431,0,6
168,3,"3_3036916^+","Strzeszyn PKM",1,503431,0,6
168,3,"3_3036918^+","Strzeszyn PKM",1,503431,0,6
168,3,"3_3036920^+","Strzeszyn PKM",1,503431,0,6
168,3,"3_3036922^+","Strzeszyn PKM",1,503431,0,6
168,3,"3_3036924^+","Strzeszyn PKM",1,503431,0,6
168,3,"3_3036926^+","Strzeszyn PKM",1,503431,0,6
168,3,"3_3036928^+","Strzeszyn PKM",1,503431,0,6
168,3,"3_3036932^+","Strzeszyn PKM",1,503431,0,6
168,3,"3_3036934^+","Strzeszyn PKM",1,503431,0,6
168,3,"3_3036944^+","Strzeszyn PKM",1,503431,0,7
168,3,"3_3036946^+","Strzeszyn PKM",1,503431,0,7
168,3,"3_3039088^+","Strzeszyn PKM",1,503431,0,2
168,3,"3_3039090^+","Strzeszyn PKM",1,503431,0,2
168,3,"3_3039092^+","Strzeszyn PKM",1,503431,0,2
168,3,"3_3039094^+","Strzeszyn PKM",1,503431,0,2
168,3,"3_3039096^+","Strzeszyn PKM",1,503431,0,2
168,3,"3_3039098^+","Strzeszyn PKM",1,503431,0,2
168,3,"3_3039102^+","Strzeszyn PKM",1,503431,0,2
168,3,"3_3039643^+","Strzeszyn PKM",1,503431,0,3
168,3,"3_3039647^+","Strzeszyn PKM",1,503431,0,3
168,3,"3_3039667^+","Strzeszyn PKM",1,503431,0,5
168,3,"3_3039669^+","Strzeszyn PKM",1,503431,0,5
168,3,"3_3039671^+","Strzeszyn PKM",1,503431,0,5
168,3,"3_3039675^+","Strzeszyn PKM",1,503431,0,5
168,3,"3_3035616^+","Poznań Główny",0,503432,0,9
168,3,"3_3036106^+","Poznań Główny",0,503432,0,13
168,3,"3_3036169^+","Poznań Główny",0,503432,0,21
168,3,"3_3036799^+","Poznań Główny",0,503432,0,1
168,3,"3_3036801^+","Poznań Główny",0,503432,0,1
168,3,"3_3036803^+","Poznań Główny",0,503432,0,1
168,3,"3_3036805^+","Poznań Główny",0,503432,0,1
168,3,"3_3036809^+","Poznań Główny",0,503432,0,1
168,3,"3_3036811^+","Poznań Główny",0,503432,0,1
168,3,"3_3036813^+","Poznań Główny",0,503432,0,1
168,3,"3_3036817^+","Poznań Główny",0,503432,0,1
168,3,"3_3036819^+","Poznań Główny",0,503432,0,1
168,3,"3_3036825^+","Poznań Główny",0,503432,0,10
168,3,"3_3036841^+","Poznań Główny",0,503432,0,12
168,3,"3_3036849^+","Poznań Główny",0,503432,0,12
168,3,"3_3036861^+","Poznań Główny",0,503432,0,12
168,3,"3_3036871^+","Poznań Główny",0,503432,0,14
168,3,"3_3036885^+","Poznań Główny",0,503432,0,4
168,3,"3_3036887^+","Poznań Główny",0,503432,0,4
168,3,"3_3036889^+","Poznań Główny",0,503432,0,4
168,3,"3_3036891^+","Poznań Główny",0,503432,0,4
168,3,"3_3036893^+","Poznań Główny",0,503432,0,4
168,3,"3_3036895^+","Poznań Główny",0,503432,0,4
168,3,"3_3036897^+","Poznań Główny",0,503432,0,4
168,3,"3_3036899^+","Poznań Główny",0,503432,0,4
168,3,"3_3036903^+","Poznań Główny",0,503432,0,4
168,3,"3_3036905^+","Poznań Główny",0,503432,0,4
168,3,"3_3036907^+","Poznań Główny",0,503432,0,4
168,3,"3_3036913^+","Poznań Główny",0,503432,0,6
168,3,"3_3036915^+","Poznań Główny",0,503432,0,6
168,3,"3_3036917^+","Poznań Główny",0,503432,0,6
168,3,"3_3036919^+","Poznań Główny",0,503432,0,6
168,3,"3_3036921^+","Poznań Główny",0,503432,0,6
168,3,"3_3036923^+","Poznań Główny",0,503432,0,6
168,3,"3_3036925^+","Poznań Główny",0,503432,0,6
168,3,"3_3036927^+","Poznań Główny",0,503432,0,6
168,3,"3_3036929^+","Poznań Główny",0,503432,0,6
168,3,"3_3036933^+","Poznań Główny",0,503432,0,6
168,3,"3_3036935^+","Poznań Główny",0,503432,0,6
168,3,"3_3036945^+","Poznań Główny",0,503432,0,7
168,3,"3_3036947^+","Poznań Główny",0,503432,0,7
168,3,"3_3039089^+","Poznań Główny",0,503432,0,2
168,3,"3_3039091^+","Poznań Główny",0,503432,0,2
168,3,"3_3039093^+","Poznań Główny",0,503432,0,2
168,3,"3_3039095^+","Poznań Główny",0,503432,0,2
168,3,"3_3039097^+","Poznań Główny",0,503432,0,2
168,3,"3_3039099^+","Poznań Główny",0,503432,0,2
168,3,"3_3039103^+","Poznań Główny",0,503432,0,2
168,3,"3_3039644^+","Poznań Główny",0,503432,0,3
168,3,"3_3039648^+","Poznań Główny",0,503432,0,3
168,3,"3_3039668^+","Poznań Główny",0,503432,0,5
168,3,"3_3039670^+","Poznań Główny",0,503432,0,5
168,3,"3_3039672^+","Poznań Główny",0,503432,0,5
168,3,"3_3039676^+","Poznań Główny",0,503432,0,5
168,4,"4_3040966^+","Strzeszyn PKM",1,505258,0,14
168,4,"4_3041042^+","Strzeszyn PKM",1,505258,0,6
168,4,"4_3041054^+","Strzeszyn PKM",1,505258,0,6
168,4,"4_3041618^+","Strzeszyn PKM",1,505258,0,10
168,4,"4_3041632^+","Strzeszyn PKM",1,505258,0,2
168,4,"4_3041634^+","Strzeszyn PKM",1,505258,0,2
168,4,"4_3041636^+","Strzeszyn PKM",1,505258,0,2
168,4,"4_3041638^+","Strzeszyn PKM",1,505258,0,2
168,4,"4_3041640^+","Strzeszyn PKM",1,505258,0,2
168,4,"4_3041642^+","Strzeszyn PKM",1,505258,0,2
168,4,"4_3041644^+","Strzeszyn PKM",1,505258,0,2
168,4,"4_3041646^+","Strzeszyn PKM",1,505258,0,2
168,4,"4_3041648^+","Strzeszyn PKM",1,505258,0,2
168,4,"4_3041650^+","Strzeszyn PKM",1,505258,0,2
168,4,"4_3041652^+","Strzeszyn PKM",1,505258,0,2
168,4,"4_3041654^+","Strzeszyn PKM",1,505258,0,2
168,4,"4_3041660^+","Strzeszyn PKM",1,505258,0,22
168,4,"4_3041671^+","Strzeszyn PKM",1,505258,0,3
168,4,"4_3041675^+","Strzeszyn PKM",1,505258,0,3
168,4,"4_3041677^+","Strzeszyn PKM",1,505258,0,3
168,4,"4_3041679^+","Strzeszyn PKM",1,505258,0,3
168,4,"4_3041681^+","Strzeszyn PKM",1,505258,0,3
168,4,"4_3041683^+","Strzeszyn PKM",1,505258,0,3
168,4,"4_3041685^+","Strzeszyn PKM",1,505258,0,3
168,4,"4_3041687^+","Strzeszyn PKM",1,505258,0,3
168,4,"4_3041693^+","Strzeszyn PKM",1,505258,0,8
168,4,"4_3044073^+","Strzeszyn PKM",1,505258,0,4
168,4,"4_3044075^+","Strzeszyn PKM",1,505258,0,4
168,4,"4_3044077^+","Strzeszyn PKM",1,505258,0,4
168,4,"4_3044079^+","Strzeszyn PKM",1,505258,0,4
168,4,"4_3044081^+","Strzeszyn PKM",1,505258,0,4
168,4,"4_3044083^+","Strzeszyn PKM",1,505258,0,4
168,4,"4_3044085^+","Strzeszyn PKM",1,505258,0,4
168,4,"4_3044087^+","Strzeszyn PKM",1,505258,0,4
168,4,"4_3044089^+","Strzeszyn PKM",1,505258,0,4
168,4,"4_3044091^+","Strzeszyn PKM",1,505258,0,4
168,4,"4_3044100^+","Strzeszyn PKM",1,505258,0,5
168,4,"4_3044102^+","Strzeszyn PKM",1,505258,0,5
168,4,"4_3044345^+","Strzeszyn PKM",1,505258,0,1
168,4,"4_3044347^+","Strzeszyn PKM",1,505258,0,1
168,4,"4_3044349^+","Strzeszyn PKM",1,505258,0,1
168,4,"4_3044351^+","Strzeszyn PKM",1,505258,0,1
168,4,"4_3044353^+","Strzeszyn PKM",1,505258,0,1
168,4,"4_3044355^+","Strzeszyn PKM",1,505258,0,1
168,4,"4_3044357^+","Strzeszyn PKM",1,505258,0,1
168,4,"4_3044359^+","Strzeszyn PKM",1,505258,0,1
168,4,"4_3044361^+","Strzeszyn PKM",1,505258,0,1
168,4,"4_3044363^+","Strzeszyn PKM",1,505258,0,1
168,4,"4_3044365^+","Strzeszyn PKM",1,505258,0,1
168,4,"4_3040967^+","Poznań Główny",0,505259,0,14
168,4,"4_3041043^+","Poznań Główny",0,505259,0,6
168,4,"4_3041055^+","Poznań Główny",0,505259,0,6
168,4,"4_3041619^+","Poznań Główny",0,505259,0,10
168,4,"4_3041633^+","Poznań Główny",0,505259,0,2
168,4,"4_3041635^+","Poznań Główny",0,505259,0,2
168,4,"4_3041637^+","Poznań Główny",0,505259,0,2
168,4,"4_3041639^+","Poznań Główny",0,505259,0,2
168,4,"4_3041641^+","Poznań Główny",0,505259,0,2
168,4,"4_3041643^+","Poznań Główny",0,505259,0,2
168,4,"4_3041645^+","Poznań Główny",0,505259,0,2
168,4,"4_3041647^+","Poznań Główny",0,505259,0,2
168,4,"4_3041649^+","Poznań Główny",0,505259,0,2
168,4,"4_3041651^+","Poznań Główny",0,505259,0,2
168,4,"4_3041653^+","Poznań Główny",0,505259,0,2
168,4,"4_3041655^+","Poznań Główny",0,505259,0,2
168,4,"4_3041661^+","Poznań Główny",0,505259,0,22
168,4,"4_3041672^+","Poznań Główny",0,505259,0,3
168,4,"4_3041676^+","Poznań Główny",0,505259,0,3
168,4,"4_3041678^+","Poznań Główny",0,505259,0,3
168,4,"4_3041680^+","Poznań Główny",0,505259,0,3
168,4,"4_3041682^+","Poznań Główny",0,505259,0,3
168,4,"4_3041684^+","Poznań Główny",0,505259,0,3
168,4,"4_3041686^+","Poznań Główny",0,505259,0,3
168,4,"4_3041688^+","Poznań Główny",0,505259,0,3
168,4,"4_3041694^+","Poznań Główny",0,505259,0,8
168,4,"4_3044074^+","Poznań Główny",0,505259,0,4
168,4,"4_3044076^+","Poznań Główny",0,505259,0,4
168,4,"4_3044078^+","Poznań Główny",0,505259,0,4
168,4,"4_3044080^+","Poznań Główny",0,505259,0,4
168,4,"4_3044082^+","Poznań Główny",0,505259,0,4
168,4,"4_3044084^+","Poznań Główny",0,505259,0,4
168,4,"4_3044086^+","Poznań Główny",0,505259,0,4
168,4,"4_3044088^+","Poznań Główny",0,505259,0,4
168,4,"4_3044090^+","Poznań Główny",0,505259,0,4
168,4,"4_3044092^+","Poznań Główny",0,505259,0,4
168,4,"4_3044101^+","Poznań Główny",0,505259,0,5
168,4,"4_3044103^+","Poznań Główny",0,505259,0,5
168,4,"4_3044346^+","Poznań Główny",0,505259,0,1
168,4,"4_3044348^+","Poznań Główny",0,505259,0,1
168,4,"4_3044350^+","Poznań Główny",0,505259,0,1
168,4,"4_3044352^+","Poznań Główny",0,505259,0,1
168,4,"4_3044354^+","Poznań Główny",0,505259,0,1
168,4,"4_3044356^+","Poznań Główny",0,505259,0,1
168,4,"4_3044358^+","Poznań Główny",0,505259,0,1
168,4,"4_3044360^+","Poznań Główny",0,505259,0,1
168,4,"4_3044362^+","Poznań Główny",0,505259,0,1
168,4,"4_3044364^+","Poznań Główny",0,505259,0,1
168,4,"4_3044366^+","Poznań Główny",0,505259,0,1
168,5,"5_3046388^+","Strzeszyn PKM",1,507046,0,14
168,5,"5_3046403^+","Strzeszyn PKM",1,507046,0,2
168,5,"5_3046405^+","Strzeszyn PKM",1,507046,0,2
168,5,"5_3046407^+","Strzeszyn PKM",1,507046,0,2
168,5,"5_3046409^+","Strzeszyn PKM",1,507046,0,2
168,5,"5_3046411^+","Strzeszyn PKM",1,507046,0,2
168,5,"5_3046413^+","Strzeszyn PKM",1,507046,0,2
168,5,"5_3046415^+","Strzeszyn PKM",1,507046,0,2
168,5,"5_3046417^+","Strzeszyn PKM",1,507046,0,2
168,5,"5_3046419^+","Strzeszyn PKM",1,507046,0,2
168,5,"5_3046425^+","Strzeszyn PKM",1,507046,0,21
168,5,"5_3046439^+","Strzeszyn PKM",1,507046,0,22
168,5,"5_3046450^+","Strzeszyn PKM",1,507046,0,3
168,5,"5_3046452^+","Strzeszyn PKM",1,507046,0,3
168,5,"5_3046454^+","Strzeszyn PKM",1,507046,0,3
168,5,"5_3046456^+","Strzeszyn PKM",1,507046,0,3
168,5,"5_3046458^+","Strzeszyn PKM",1,507046,0,3
168,5,"5_3046460^+","Strzeszyn PKM",1,507046,0,3
168,5,"5_3046462^+","Strzeszyn PKM",1,507046,0,3
168,5,"5_3046464^+","Strzeszyn PKM",1,507046,0,3
168,5,"5_3046466^+","Strzeszyn PKM",1,507046,0,3
168,5,"5_3046468^+","Strzeszyn PKM",1,507046,0,3
168,5,"5_3046474^+","Strzeszyn PKM",1,507046,0,4
168,5,"5_3046476^+","Strzeszyn PKM",1,507046,0,4
168,5,"5_3046478^+","Strzeszyn PKM",1,507046,0,4
168,5,"5_3046480^+","Strzeszyn PKM",1,507046,0,4
168,5,"5_3046482^+","Strzeszyn PKM",1,507046,0,4
168,5,"5_3046484^+","Strzeszyn PKM",1,507046,0,4
168,5,"5_3046486^+","Strzeszyn PKM",1,507046,0,4
168,5,"5_3046488^+","Strzeszyn PKM",1,507046,0,4
168,5,"5_3046495^+","Strzeszyn PKM",1,507046,0,6
168,5,"5_3046497^+","Strzeszyn PKM",1,507046,0,6
168,5,"5_3046499^+","Strzeszyn PKM",1,507046,0,6
168,5,"5_3046501^+","Strzeszyn PKM",1,507046,0,6
168,5,"5_3046503^+","Strzeszyn PKM",1,507046,0,6
168,5,"5_3046505^+","Strzeszyn PKM",1,507046,0,6
168,5,"5_3046507^+","Strzeszyn PKM",1,507046,0,6
168,5,"5_3046509^+","Strzeszyn PKM",1,507046,0,6
168,5,"5_3046511^+","Strzeszyn PKM",1,507046,0,6
168,5,"5_3046513^+","Strzeszyn PKM",1,507046,0,6
168,5,"5_3046515^+","Strzeszyn PKM",1,507046,0,6
168,5,"5_3046521^+","Strzeszyn PKM",1,507046,0,7
168,5,"5_3046523^+","Strzeszyn PKM",1,507046,0,7
168,5,"5_3046525^+","Strzeszyn PKM",1,507046,0,7
